date,msl_pressure_hpa,max_temp_degC,min_temp_degC,mean_temp_degC,rh_pct,mean_wind_dir,mean_wind_spd_kts,max_wind_dir,max_wind_spd_kts,rainfall_mm,rain,sunshine_hrs,cloud_cover
4/15/1992,1011.2,32.6,27.8,30.2,68,NNW,9,NNW,12,0,no,,2
4/16/1992,1010.7,32.7,26.4,30.2,69,NNW,9,NNW,11,0,no,,3
4/17/1992,1010.7,32.8,26.8,30.2,69,NNW,7,NNW,10,0,no,,5
4/18/1992,1010.9,32.6,26.8,30.3,71,VRB,4,NNE,10,0,no,,3
4/19/1992,1011.5,33,24.6,30.5,71,CALM,0,CALM,6,0,no,,2
4/20/1992,1012.1,33.8,26.1,30.3,71,CALM,0,SSE,8,7.4,yes,,3
4/21/1992,1012.1,32,25.8,29.4,77,CALM,0,W,8,8,yes,,3
4/22/1992,1010.3,31.8,28.2,29.6,79,NNW,8,NNW,20,0,no,,5
4/23/1992,1008.7,32.4,28.2,30.4,69,NNW,9,NNW,13,0,no,,4
4/24/1992,1008.4,32.8,26.6,30.7,68,NNW,8,NNW,12,10.3,yes,,4
4/25/1992,1011.1,31.2,23.6,27.9,81,ESE,11,E,32,21,yes,,6
4/26/1992,1009.8,32.5,24,30.1,75,E,9,E,13,9.9,yes,,5
4/27/1992,1009.5,30.9,24,27.3,87,E,7,ESE,34,14.4,yes,,7
4/28/1992,1008.2,31.8,27.2,30,71,ENE,8,E,13,0,no,,2
4/29/1992,1009.1,32.2,25.2,30.4,73,E,8,E,10,0,no,,2
4/30/1992,1009.9,32.1,25.2,29.7,75,VRB,5,NNE,9,0,no,,2
5/1/1992,1009.4,32.8,25.5,30.1,73,VRB,4,CALM,6,0,no,,3
5/2/1992,1008.9,33.4,28.2,30.4,74,VRB,5,S,7,0,no,,3
5/3/1992,1007.8,33.1,28,30.9,73,NW,7,WNW,9,0,no,,3
5/4/1992,1007.7,32.4,28.9,30.7,74,NNW,10,NNW,13,0,no,,4
5/5/1992,1009.6,32.4,28.6,30.6,72,NW,10,NNW,14,1.1,yes,,6
5/6/1992,1011,30.4,23,28,85,CALM,0,SE,25,44.4,yes,,7
5/7/1992,1009.1,30.4,25.2,28.8,80,SW,8,SW,14,22.5,yes,,7
5/8/1992,1008.4,30.4,26,29.3,80,NNW,9,NW,13,0,no,,5
5/9/1992,1009.2,31.8,26.6,29.8,76,VRB,5,W,12,0.1,yes,,4
5/10/1992,1009.6,32.4,28.8,30.7,74,W,9,WNW,12,0,no,,3
5/11/1992,1008.4,31.4,26.8,28.9,78,WNW,11,NE,28,0,no,,7
5/12/1992,1008.1,32.2,28.4,30.4,71,W,9,W,12,0,no,,4
5/13/1992,1010.4,30.2,25.2,28.4,75,WSW,9,NE,29,9.6,yes,,7
5/14/1992,1010.7,31.4,27.6,29.3,75,WNW,13,W,16,0,no,,6
5/15/1992,1009.3,31.4,27,30.2,72,WNW,13,W,17,0,no,,5
5/16/1992,1009.3,31.2,25.2,28.6,81,WSW,10,WSW,28,18.7,yes,,7
5/17/1992,1008.3,30.6,24.6,28.4,81,WSW,11,WNW,34,34.7,yes,,8
5/18/1992,1007.5,29.5,26,27.5,85,W,11,WSW,26,8.1,yes,,8
5/19/1992,1008.8,31.2,27.2,29.2,79,WNW,10,WNW,24,0,no,,7
5/20/1992,1009.6,30.2,26,27.8,85,WNW,8,NW,16,7.8,yes,,8
5/21/1992,1009.6,31.8,28,29.8,76,NNW,8,NW,11,0,no,,5
5/22/1992,1009.5,31.2,28,29.8,75,N,9,N,12,0,no,,6
5/23/1992,1009.9,31.6,27.8,29.8,68,N,7,N,10,0,no,,4
5/24/1992,1009.6,31.4,28,29.8,68,N,8,N,10,0,no,,2
5/25/1992,1009.5,31.6,28.2,30,70,WNW,11,WNW,16,0,no,,2
5/26/1992,1009.1,32.2,28.2,30.2,69,WNW,9,WNW,11,0,no,,2
5/27/1992,1009.1,32.4,27.4,30.5,69,WNW,8,W,12,0,no,,2
5/28/1992,1010.3,31.5,26.6,29.8,74,WNW,9,W,14,0.9,yes,,6
5/29/1992,1010.1,32.2,28.6,30.3,73,NNW,8,NW,10,0,no,,4
5/30/1992,1009.2,32.8,24.6,30.1,76,NW,6,NW,23,20.1,yes,,4
5/31/1992,1007.9,30.7,25,29,78,W,13,WSW,21,13.5,yes,,6
6/1/1992,1008,30.2,24.8,28.4,77,WSW,7,SE,23,3.2,yes,,7
6/2/1992,1009.1,29.6,24.5,27.2,82,WSW,15,SW,34,33.9,yes,,8
6/3/1992,1008.4,30.2,24,28.5,78,W,13,W,30,12.8,yes,,8
6/4/1992,1008.3,30.4,26,28.1,81,WSW,10,WSW,30,0.5,yes,,6
6/5/1992,1008,30.4,26,28.7,79,WSW,16,WSW,34,6.7,yes,,6
6/6/1992,1008.3,29,24,27.2,88,W,16,WSW,38,32.1,yes,,8
6/7/1992,1008,30.4,23.6,29.3,78,WNW,15,WNW,38,12.5,yes,,7
6/8/1992,1007.5,30.6,26.8,28.8,81,WNW,14,SW,36,0,no,,7
6/9/1992,1006.4,29.6,23.6,28.4,78,WSW,20,WSW,38,60.9,yes,,8
6/10/1992,1008,29,23.8,25.9,88,W,12,NW,38,3.6,yes,,8
6/11/1992,1006.8,30.4,24.6,28.6,79,WNW,18,NW,37,21,yes,,7
6/12/1992,1006.4,29.2,23.8,27.8,83,WNW,20,WNW,39,26.9,yes,,8
6/13/1992,1006.3,29.8,24.2,27.9,83,WNW,24,WNW,39,24.1,yes,,8
6/14/1992,1007.9,30.2,25.2,28.7,82,WNW,18,WNW,38,1.1,yes,,8
6/15/1992,1009.1,30.6,26.6,29.1,80,W,14,WNW,30,4,yes,,7
6/16/1992,1008.7,30.8,26.8,29.5,80,WNW,13,WNW,25,0,no,,5
6/17/1992,1007.6,30.8,27.2,29.2,80,WNW,15,WNW,24,2.8,yes,,6
6/18/1992,1007.4,30.4,28.2,29.1,80,W,19,WNW,26,0,no,,7
6/19/1992,1007.9,30.6,27.6,29.3,78,W,18,WNW,27,0,no,,7
6/20/1992,1008.1,30.6,26.4,29.1,79,W,18,WNW,34,1.4,yes,,6
6/21/1992,1008.7,30.2,27.2,28.6,82,W,17,W,29,3,yes,,8
6/22/1992,1008.9,30.8,26.8,29.3,78,WNW,17,WNW,28,1.3,yes,,5
6/23/1992,1009.7,30.4,25.2,29.1,78,WNW,14,NNW,26,5.7,yes,,6
6/24/1992,1009.8,30.4,27.5,29.1,77,WNW,13,WNW,23,0,no,,4
6/25/1992,1010.3,30.5,27.2,29.2,73,NW,11,WNW,18,0,no,,5
6/26/1992,1010.2,30.6,27.2,29.2,74,WNW,8,WNW,16,0,no,,2
6/27/1992,1009.2,31,27.5,28.9,75,WNW,8,WNW,16,0,no,,7
6/28/1992,1009.8,31.4,27.5,29.6,71,W,9,W,16,0,no,,6
6/29/1992,1010,31,26.4,29.2,74,WSW,10,WNW,32,1.9,yes,,5
6/30/1992,1009.6,30.6,24.4,28.8,77,W,13,WNW,33,9,yes,,5
7/1/1992,1009.6,28.8,24.4,27.3,81,WNW,18,NNW,32,0.6,yes,,7
7/2/1992,1009.5,29.8,23,28,84,WNW,14,NNW,31,26,yes,,7
7/3/1992,1010.3,28.8,25.6,27.5,87,NW,12,NNW,28,2.4,yes,,8
7/4/1992,1009.6,29.6,22.8,28.3,83,NW,14,NNW,33,65,yes,,7
7/5/1992,1010,29.8,22.8,27.9,81,NW,17,NW,28,29.6,yes,,6
7/6/1992,1012,27.4,23,25.6,85,NW,21,WNW,30,0.4,yes,,8
7/7/1992,1010.9,27.6,23.5,27,82,WNW,15,WNW,34,22.2,yes,,8
7/8/1992,1010.7,27.8,23.9,26.1,81,NW,9,NW,30,2.2,yes,,8
7/9/1992,1009.4,29.8,25.4,28.2,82,WNW,12,N,16,0.4,yes,,7
7/10/1992,1008.9,29.8,23.2,27.8,81,W,15,NNE,27,32.4,yes,,8
7/11/1992,1008.9,28,23.2,26.1,87,NNW,11,NW,32,44,yes,,8
7/12/1992,1009.3,27.8,24.8,26.9,83,WNW,13,NNW,25,4,yes,,8
7/13/1992,1008.9,28.9,23.5,27.2,84,WNW,7,NNW,28,16.9,yes,,7
7/14/1992,1008.3,28.6,23.5,27.1,82,W,11,WNW,29,14.7,yes,,7
7/15/1992,1008.8,29.6,22.1,27.7,81,WNW,13,WNW,30,46,yes,,6
7/16/1992,1010.3,29,23.4,26.9,81,W,11,NNW,35,3.1,yes,,8
7/17/1992,1009.9,28.2,23.8,26.9,83,WNW,10,WSW,23,7.7,yes,,8
7/18/1992,1010,28.7,23,26.3,84,WSW,10,W,29,48.1,yes,,8
7/19/1992,1009.9,28.6,22.8,25.6,88,W,14,WNW,40,14.3,yes,,8
7/20/1992,1010,29.8,25.4,28,83,W,6,W,24,1.1,yes,,7
7/21/1992,1010.9,30,26.4,28.7,81,WNW,6,WNW,11,0.1,yes,,7
7/22/1992,1011.1,30.4,25.4,27.9,82,VRB,4,NNW,22,1.4,yes,,7
7/23/1992,1010.2,30,24.4,28.4,81,WSW,6,NNW,23,4,yes,,4
7/24/1992,1010.8,30,25,27.8,83,WNW,10,WNW,25,0.3,yes,,7
7/25/1992,1010.9,30,23.5,26.7,85,WNW,14,WNW,32,33.9,yes,,7
7/26/1992,1010.2,28.4,23.8,27.5,77,W,17,WNW,32,20.7,yes,,6
7/27/1992,1009.9,28.6,24,27.4,79,WSW,15,W,33,8.7,yes,,8
7/28/1992,1009.8,28.4,24,27.4,82,W,13,NNW,29,9.8,yes,,8
7/29/1992,1010.6,30.1,25,27.1,84,W,12,W,25,7.2,yes,,6
7/30/1992,1010.7,29.6,24.2,27.5,81,NW,12,WNW,32,3.9,yes,,7
7/31/1992,1010.5,29.2,23.4,27.3,83,WNW,15,WNW,35,25.9,yes,,6
8/1/1992,1009.8,28.8,23.8,27.5,82,WNW,13,NW,30,23.6,yes,,8
8/2/1992,1008.7,27.6,23.2,26.2,85,NNW,14,WNW,34,41.6,yes,,8
8/3/1992,1008.4,27.8,23,26,87,WNW,18,WNW,38,26.2,yes,,8
8/4/1992,1009.6,27.6,23.5,25.7,88,WNW,14,WNW,31,18.1,yes,,8
8/5/1992,1010.5,27.4,24,26.2,83,NW,19,WNW,32,2.6,yes,,8
8/6/1992,1009.4,28.2,23.6,26.6,86,NW,17,NNW,34,56.8,yes,,8
8/7/1992,1010.4,26.8,23.8,25.3,90,NW,17,WNW,31,61.1,yes,,7
8/8/1992,1010.9,29,23.2,26.7,82,WNW,16,NW,30,19.3,yes,,8
8/9/1992,1012.7,27.4,23.8,25.7,87,WNW,8,WNW,20,14.2,yes,,6
8/10/1992,1012.2,29.2,26.2,27.6,81,WNW,10,WNW,16,0,no,,8
8/11/1992,1012.4,29.2,26.5,27.6,83,WNW,12,WNW,14,0,no,,6
8/12/1992,1011.9,29.8,26,28,79,WNW,11,WNW,14,2,yes,,8
8/13/1992,1011.6,29.6,26.4,28.2,78,W,11,WNW,15,0,no,,4
8/14/1992,1011.3,29.8,25.4,28,81,WNW,10,WNW,14,0.5,yes,,6
8/15/1992,1012,30.2,26.4,28.5,80,WNW,8,WNW,14,0,no,,7
8/16/1992,1011.9,30,25.3,28.2,81,WNW,10,WNW,23,2.1,yes,,6
8/17/1992,1010.9,30.1,26.5,28.6,77,W,12,W,16,0,no,,6
8/18/1992,1010.6,30.6,26.7,28.8,77,WNW,9,WNW,16,0,no,,4
8/19/1992,1011.7,30.3,26.8,28.7,77,WNW,10,NW,18,0,no,,3
8/20/1992,1011.7,30,25.8,28.5,75,NW,13,NNW,20,0.2,yes,,6
8/21/1992,1011,30,26.8,28.5,76,NNW,11,NNW,20,0,no,,5
8/22/1992,1010.7,29.8,24.6,28.3,76,NW,12,NW,20,0.6,yes,,3
8/23/1992,1011.1,29.4,23,26.7,84,NW,12,NW,28,23.1,yes,,4
8/24/1992,1011.5,29.2,24.4,28.2,78,WNW,10,WNW,23,2.2,yes,,6
8/25/1992,1011.8,29.2,26.1,28.1,81,NW,11,WNW,22,0,no,,7
8/26/1992,1011.4,29.8,26.4,28.4,75,NW,9,WNW,14,0,no,,4
8/27/1992,1011.7,30.4,26.2,28.7,75,WNW,10,W,18,0,no,,7
8/28/1992,1011.9,30.4,26.5,28.4,76,WNW,10,WNW,18,0,no,,3
8/29/1992,1010.4,30.2,23.8,28.6,76,W,10,WNW,32,2.3,yes,,6
8/30/1992,1008.8,31.2,27.2,28.5,76,WNW,16,WNW,25,0,no,,4
8/31/1992,1008.7,28.6,23.2,27.8,78,WNW,19,WNW,32,8.9,yes,,8
9/1/1992,1009.7,29,24.4,27.1,83,WNW,17,NW,33,17.6,yes,,8
9/2/1992,1010.7,28.2,25.4,27.4,82,WNW,15,WNW,27,2.5,yes,,8
9/3/1992,1010.5,29,25.6,27.9,80,WNW,13,WNW,20,0.2,yes,,7
9/4/1992,1010.4,29.6,26.4,27.9,78,WNW,10,W,16,0.3,yes,,3
9/5/1992,1010.1,30.2,25.4,28.6,76,WNW,8,WNW,15,0,no,,5
9/6/1992,1010.3,30,25.5,28.4,77,WNW,11,WNW,16,0,no,,7
9/7/1992,1010.9,30.6,25.2,28.5,76,W,10,W,15,0,no,,7
9/8/1992,1010.1,30.2,26.2,28.1,79,W,9,WNW,16,0,no,,6
9/9/1992,1009.5,30.2,27,28.1,78,NW,10,NW,17,0,no,,6
9/10/1992,1009.8,30.2,25.2,28.4,77,NW,12,NW,17,0.4,yes,,6
9/11/1992,1010.2,30,25.2,28.4,76,NW,9,NNW,17,0,no,,6
9/12/1992,1009.9,30,25.5,28.4,77,NW,9,N,18,2.8,yes,,4
9/13/1992,1010.8,30,23.2,28.4,75,VRB,6,N,10,0,no,,3
9/14/1992,1012.1,30.6,26.2,28,75,CALM,0,WNW,9,0,no,,2
9/15/1992,1012.9,30.4,26.6,28.6,73,VRB,6,WNW,10,0,no,,2
9/16/1992,1013.1,30.4,26.5,28.6,70,NW,5,NNW,10,0,no,,3
9/17/1992,1011.9,30,25,28.6,70,VRB,7,WNW,20,0.7,yes,,3
9/18/1992,1011.3,30.6,26.6,28.6,71,NW,7,NNW,13,0,no,,3
9/19/1992,1011.6,30.7,26.7,28.5,71,NNW,6,NNW,11,0,no,,2
9/20/1992,1011.8,30.6,26.8,28.6,73,VRB,8,N,17,0,no,,5
9/21/1992,1010.9,30.6,27.2,28.8,74,NW,10,NNW,19,0,no,,3
9/22/1992,1010.1,29.4,25.6,28,76,NNW,14,NNW,22,0,no,,7
9/23/1992,1009,30.4,25.8,28.7,74,NW,10,N,22,0,no,,7
9/24/1992,1009.1,30.2,24.6,28.4,77,NW,12,N,23,5.9,yes,,7
9/25/1992,1008.7,29.4,25.4,27.4,83,NW,14,NNW,25,2.3,yes,,7
9/26/1992,1008.5,29.8,24,27.6,80,NW,12,NNW,25,6.7,yes,,8
9/27/1992,1008.9,30,24,28.5,77,NW,8,WNW,16,0,no,,6
9/28/1992,1009.9,30,26.8,28.4,78,NW,11,WNW,18,0,no,,7
9/29/1992,1009.2,30.1,25,27.7,77,WNW,11,NW,24,4.2,yes,,5
9/30/1992,1009,30,23.8,28.1,80,W,10,WNW,34,28.2,yes,,5
10/1/1992,1009.3,28.6,23.5,26.6,83,NW,16,WNW,29,25.3,yes,,7
10/2/1992,1010.1,27.8,23.6,25.8,89,WNW,13,NNW,25,37.4,yes,,8
10/3/1992,1010.3,27.2,25,26.2,86,WSW,7,W,18,0.4,yes,,8
10/4/1992,1009.7,29.2,25.6,27.8,79,W,14,W,30,0.3,yes,,5
10/5/1992,1009.9,29.5,25.1,28,79,W,16,W,31,0.8,yes,,6
10/6/1992,1009.8,30.4,25.2,28.2,79,W,15,W,23,3.5,yes,,7
10/7/1992,1008.7,30,24.2,28.4,80,WNW,16,W,29,1.7,yes,,5
10/8/1992,1008.2,29.8,25.6,28.2,77,W,24,W,37,0,no,,7
10/9/1992,1008,29.8,24.2,27.9,82,WNW,23,WNW,35,1.9,yes,,7
10/10/1992,1008.9,29.2,25.6,27.2,84,WNW,15,W,24,0.1,yes,,8
10/11/1992,1009.5,30.4,24.6,28,80,WNW,9,WNW,22,5.6,yes,,4
10/12/1992,1009.5,30,23.2,27.2,83,W,8,WNW,27,28.3,yes,,7
10/13/1992,1010.5,26.7,24.2,25.4,87,W,9,W,20,1.6,yes,,8
10/14/1992,1010.3,29.6,26.2,27.9,80,WNW,10,WNW,15,0,no,,6
10/15/1992,1010,30.4,26.2,28.3,77,WNW,10,WNW,16,0,no,,7
10/16/1992,1009.7,29.8,26.4,27.9,77,NW,10,NNW,16,0.4,yes,,5
10/17/1992,1009.7,29.4,26.4,28,74,NW,8,N,14,0,no,,6
10/18/1992,1010.6,29.5,26.2,28.1,74,NW,9,NNW,13,0,no,,3
10/19/1992,1011.3,29.4,26,27.8,71,NW,9,NNW,12,0,no,,6
10/20/1992,1011.9,29.6,26,28,70,VRB,5,N,13,0,no,,4
10/21/1992,1011.7,30,26.2,28,72,VRB,6,WNW,13,0,no,,7
10/22/1992,1011.8,29.8,25.6,28.3,71,WNW,7,WNW,13,0,no,,2
10/23/1992,1012.6,30.1,22.6,28.5,72,CALM,0,CALM,4,0,no,,3
10/24/1992,1013.5,30.4,22.2,28.6,71,CALM,0,CALM,3,0,no,,2
10/25/1992,1014.5,30.5,22.4,27.4,74,CALM,0,CALM,4,0,no,,1
10/26/1992,1014.6,30,25.8,27.7,73,VRB,3,N,9,0,no,,2
10/27/1992,1013.7,30.1,22.8,28.1,74,VRB,5,N,13,0,no,,4
10/28/1992,1012.9,30.5,24.6,28.4,73,VRB,4,NNW,9,0,no,,2
10/29/1992,1013,31.2,23.2,28.7,75,CALM,0,N,10,0,no,,2
10/30/1992,1011.9,30.4,25.6,28.4,73,VRB,3,N,10,0,no,,2
10/31/1992,1011.4,30.8,25,29,73,NNW,6,NNW,14,0,no,,2
11/1/1992,1011,31,26.2,28.9,74,VRB,5,N,16,0,no,,2
11/2/1992,1011.1,30.2,26,27.7,76,VRB,6,NE,18,0,no,,4
11/3/1992,1010.7,30.2,27,28.8,65,NNW,9,NNW,16,0,no,,3
11/4/1992,1010.5,30.4,26.4,28.8,70,WNW,8,N,16,0,no,,2
11/5/1992,1010.5,31.9,25.8,28.2,75,WNW,11,WNW,22,0.4,yes,,5
11/6/1992,1010.8,30.6,25,28.6,77,WNW,6,NW,18,3.3,yes,,6
11/7/1992,1010.9,30.4,23.2,28.9,74,NW,9,WNW,22,36,yes,,4
11/8/1992,1010.4,29,23.8,26.6,83,VRB,6,NNW,18,2.4,yes,,7
11/9/1992,1010.6,30.9,24.8,28.9,76,VRB,4,ENE,11,2.4,yes,,2
11/10/1992,1011.1,30.6,26.8,28.9,76,VRB,2,NE,15,0,no,,2
11/11/1992,1010.4,30.7,25.8,29.1,77,VRB,5,NE,11,0,no,,3
11/12/1992,1009.3,30.2,26.8,28.1,81,N,6,NNE,14,2.3,yes,,6
11/13/1992,1008.6,29.9,23.6,27.4,83,NW,7,NNE,22,13.6,yes,,7
11/14/1992,1007.7,30.2,27.4,28.6,77,NW,11,NNW,20,0,no,,7
11/15/1992,1007.1,30.8,25.6,28.6,79,W,11,WNW,24,0.3,yes,,7
11/16/1992,1007.1,30.4,27.1,29,75,WNW,14,WNW,20,0,no,,6
11/17/1992,1008.6,30.2,26.4,29,71,WSW,10,WNW,16,0,no,,3
11/18/1992,1009.6,30.8,26.8,29.1,69,WNW,11,WNW,16,0,no,,4
11/19/1992,1009.8,31,23.8,29,73,W,12,N,22,9.6,yes,,4
11/20/1992,1010.9,30,25.6,27.2,82,NW,7,WNW,13,0,no,,7
11/21/1992,1010.1,30.4,23.6,28.4,78,NNW,6,NNW,12,0,no,,3
11/22/1992,1011.3,30.6,24.6,28.6,75,CALM,0,NNW,7,0,no,,2
11/23/1992,1012.7,30.6,26.2,28.8,74,VRB,4,E,16,0.1,yes,,5
11/24/1992,1013.4,28.8,25.2,27.6,81,E,9,ESE,22,3,yes,,7
11/25/1992,1012.3,29.8,25,28,80,VRB,4,NNE,11,0,no,,7
11/26/1992,1010.3,30.2,23.6,28.1,79,VRB,3,NNE,8,0,no,,7
11/27/1992,1011.3,30.4,25,27.8,79,VRB,3,ENE,12,0.3,yes,,5
11/28/1992,1011.3,30.8,24.8,28.4,75,CALM,0,SE,11,0,no,,7
11/29/1992,1012.7,30,25.6,28.4,77,NW,7,NNW,14,2.3,yes,,7
11/30/1992,1012,29.2,23.6,26.8,80,VRB,6,NNE,23,0.9,yes,,8
12/1/1992,1010.9,28.6,22.6,25.3,87,W,7,N,24,41.3,yes,,8
12/2/1992,1010.6,26,23,24.5,90,WNW,7,WNW,14,47.2,yes,,8
12/3/1992,1010.1,28.2,24.6,26.8,85,VRB,3,SSW,18,8.2,yes,,8
12/4/1992,1011.4,29.8,24.4,27.1,82,SSE,8,SE,22,6.2,yes,,5
12/5/1992,1012.6,29.6,25.6,27.6,80,SE,9,SE,22,0,no,,5
12/6/1992,1012.7,30,24,28.2,77,ESE,8,SE,16,0,no,,3
12/7/1992,1012.7,29.8,24.4,27.8,78,VRB,4,ENE,10,0,no,,2
12/8/1992,1012.7,30,25,28.2,74,VRB,5,NE,8,0,no,,2
12/9/1992,1011.9,29.6,26,27.5,72,VRB,5,E,10,0,no,,3
12/10/1992,1012.2,29.6,24.4,28.2,68,E,7,NE,12,0,no,,1
12/11/1992,1012.9,30.2,23.7,28,71,NNE,9,NNE,15,0,no,,1
12/12/1992,1013,29.7,23.5,28.2,72,VRB,5,E,8,0,no,,3
12/13/1992,1012.4,29.8,24,28,72,VRB,5,NE,8,0,no,,3
12/14/1992,1012.1,30,22.2,27.8,74,VRB,6,NE,10,0,no,,3
12/15/1992,1012.3,29.6,23.6,27.8,75,VRB,5,NNE,20,11.7,yes,,2
12/16/1992,1011.9,29.4,21.8,27.2,89,VRB,7,NNE,12,0.5,yes,,7
12/17/1992,1010.6,30,23.2,28,80,VRB,3,NE,18,12.6,yes,,3
12/18/1992,1011,29.2,24.2,27.1,83,ENE,10,ENE,27,1.9,yes,,7
12/19/1992,1010.6,28.6,24.2,27,81,ESE,20,SE,31,1.3,yes,,7
12/20/1992,1010.6,29.4,27,28.1,78,ESE,17,ESE,25,0,no,,4
12/21/1992,1011.9,29.8,26.8,28.3,76,ESE,16,ESE,24,0,no,,4
12/22/1992,1012.9,30.2,24.2,28.4,76,ESE,9,ESE,16,0,no,,6
12/23/1992,1012.1,30,25,28.2,73,VRB,6,ENE,11,0,no,,3
12/24/1992,1012,29.8,24.6,27.7,73,VRB,3,ENE,7,0,no,,4
12/25/1992,1012.4,30.2,25.4,28.1,71,VRB,5,ENE,14,0,no,,2
12/26/1992,1012.4,29.8,22.8,27.9,65,ENE,8,ENE,12,0,no,,4
12/27/1992,1012.9,29.2,25,27.2,63,VRB,5,E,11,0,no,,2
12/28/1992,1012.9,29.6,24.8,27.3,58,ENE,7,E,13,0,no,,2
12/29/1992,1013.9,29.6,25.2,26.9,67,VRB,5,ENE,13,0,no,,2
12/30/1992,1014.4,30.4,24.5,28.2,74,ENE,8,E,14,0,no,,4
12/31/1992,1014.9,30.4,23.6,28.1,70,ENE,7,NE,13,0,no,,2
1/1/1993,1015.5,30,24.8,27.9,70,NE,9,NE,14,0,no,,5
1/2/1993,1013.7,30,22.8,27.9,69,NE,11,ENE,18,0,no,,2
1/3/1993,1013.4,29.8,23.6,27.5,71,NE,8,NE,11,0,no,,4
1/4/1993,1013,29.8,25.2,28,73,NE,10,ESE,17,0,no,,5
1/5/1993,1013.1,30.2,23.8,28,69,NE,10,ENE,13,0,no,,1
1/6/1993,1012.3,30.2,24.2,27.6,74,ENE,8,ENE,17,0,no,,6
1/7/1993,1011.1,29.3,24.8,27.5,72,NE,7,NE,13,0,no,,5
1/8/1993,1011.3,29.8,23.5,27.7,65,NE,8,NE,12,0,no,,5
1/9/1993,1011.2,30.2,24.5,27.8,68,NE,7,NE,14,0,no,,1
1/10/1993,1010.4,30.1,24.6,27.9,75,NE,7,NE,16,0,no,,7
1/11/1993,1009.9,30.5,24,28.4,76,NE,7,ENE,14,14.8,yes,,4
1/12/1993,1009.9,29.4,24,27.7,78,NNE,7,NNE,13,0,no,,7
1/13/1993,1010.7,29.2,22.8,27,76,NNE,7,NNE,13,0,no,,7
1/14/1993,1010.5,29.4,21.8,27,74,VRB,3,ENE,12,0,no,,5
1/15/1993,1011.8,28.4,22.8,26.4,75,VRB,4,NNE,11,0,no,,6
1/16/1993,1012.5,28.4,24.8,26.7,75,VRB,4,E,13,0,no,,7
1/17/1993,1011.9,29.6,24.6,28.1,66,E,7,ENE,12,0,no,,4
1/18/1993,1012.4,29.6,25.3,27.6,72,E,6,E,13,0,no,,5
1/19/1993,1012.8,29.8,23,28.2,70,ENE,6,NNE,9,0,no,,4
1/20/1993,1012.9,29.6,24.2,27.5,73,VRB,4,NE,11,0,no,,5
1/21/1993,1012.9,29.4,24.8,27.4,72,NE,8,NE,12,0,no,,5
1/22/1993,1013.8,29.8,23.6,28,66,VRB,5,E,8,0,no,,4
1/23/1993,1013.1,29.4,23,27.5,72,VRB,5,SW,11,3.6,yes,,5
1/24/1993,1012.2,29.2,25.8,27.3,74,VRB,2,ENE,12,0,no,,5
1/25/1993,1011.5,30.4,26,28.3,69,E,10,E,25,0,no,,6
1/26/1993,1012.9,29.4,25.9,27.6,83,ESE,16,ESE,22,1.1,yes,,5
1/27/1993,1014.5,30.2,23.8,28.3,77,ESE,9,ESE,14,0,no,,2
1/28/1993,1014.3,29.6,24,27.5,80,VRB,5,NNE,9,0,no,,2
1/29/1993,1013.8,29.8,23.8,27.4,75,VRB,5,N,7,0,no,,2
1/30/1993,1012.6,30.2,25,27.6,74,ESE,6,ESE,12,0,no,,2
1/31/1993,1013.5,30.2,26,27.7,73,ESE,9,ESE,17,0,no,,2
2/1/1993,1014.3,29.9,25.6,28,69,ESE,11,E,17,0,no,,2
2/2/1993,1014.1,30.5,25.2,28.4,67,E,11,ENE,14,0,no,,1
2/3/1993,1013.7,30.2,25.9,28.1,67,E,11,E,18,0,no,,1
2/4/1993,1014.2,29.8,25.8,28,71,ESE,12,ESE,16,0,no,,1
2/5/1993,1014.3,30.5,23.6,28.1,68,NE,9,NE,15,0,no,,1
2/6/1993,1014.2,30.6,24.2,27.8,72,NE,8,ENE,12,0,no,,2
2/7/1993,1013.9,29.6,23.4,27.8,73,VRB,5,NNE,13,0,no,,1
2/8/1993,1013.2,30,21.6,27.6,72,VRB,6,NNE,11,0,no,,2
2/9/1993,1012.3,30.4,20.5,27.2,70,VRB,4,N,7,0,no,,2
2/10/1993,1012.1,30.3,24.6,26.9,67,CALM,0,SE,17,0,no,,2
2/11/1993,1012.3,30.1,25.6,28,67,SE,8,ESE,12,0,no,,2
2/12/1993,1012.5,30.2,25.5,28,70,ESE,9,SE,14,0,no,,2
2/13/1993,1012.9,30,24.3,27.9,66,E,7,E,13,0,no,,1
2/14/1993,1011.9,29.7,24.8,27.8,70,ENE,7,ENE,13,0,no,,2
2/15/1993,1011.5,30.1,26.4,28.2,72,E,7,N,13,0,no,,2
2/16/1993,1009.9,30.5,26,28.5,75,NNE,9,NNE,14,0,no,,2
2/17/1993,1010.1,30.3,26,28.2,75,N,9,N,14,0,no,,2
2/18/1993,1011.4,30.2,26.2,28.2,72,N,8,N,11,0,no,,2
2/19/1993,1011.8,29.8,21.4,28.2,70,VRB,6,N,16,0,no,,2
2/20/1993,1011.5,30.6,21.9,28.6,65,N,9,N,13,0,no,,2
2/21/1993,1011.1,30.1,20.8,27.9,66,VRB,3,N,8,0,no,,2
2/22/1993,1011.7,30.7,25,28.3,65,CALM,0,CALM,5,0,no,,2
2/23/1993,1011.8,29.8,23.8,26.7,72,NNW,6,NNW,12,0,no,,2
